design name, Legal placement of GU-pairs, Direction of GC-pairs in multiloops, 1-1 Loop Energy V1, Tetraloop similarity, Loops & Stacks, Energy Limit in Tetraloops, Closing GC pairs in 3-1 internal loops, Eli Blue line, Mismatch, Clean plot  stack caps  and safe GC, No Blue Nucleotides in Hook Area, Direction of GC-pairs in multiloops + neckarea, Loop pattern for small multiloops, The 1-1 Loop V1, Berex Loop Basic, Repetition, Green and blue nucleotides a strand + Strong middle half, G's in place of the last A's on the right hand side of any end loop, Ding quad energy, Twisted Basepairs, JP-Stratmark, Eli Green line, Double AU-pair strategy, Tests by Region - boundaries, Multiloop similarity, No blue nucleotides in multiloop ring, Tests by Region - loops, Wrong Direction of GC-pairs in multiloops, Eli Red line, [Example] 60% of pairs should be GC pairs, Tetraloop Pattern, A basic test, Tetraloop blues, Only As in the loops, GC-pairs in junctions, Test by kkohli, Clean Dot Plot, Berex Test, Numbers of yellow nucleotides pr length of string, deivad's strategy, chemical reactivity score
EteRNA ensemble design 09 (conventional), 84.501333, 77.842115, 80.000000, N/A, 84.065782, 100.000000, N/A, 100.000000, 83.157331, 80.968602, 100.000000, 77.842115, N/A, 82.675097, 81.224162, 82.992788, 87.360254, 80.000000, 79.061592, 99.000000, 84.560171, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 84.000000, 79.841406, 100.000000, 91.210938, 100.000000, 84.068267, 100.000000, 92.000000, 78.456055, 85.609782, 99.698513, 88.601331, 85.036533, 83.921667, 95.000000
EteRNA ensemble design 10 (conventional), 84.501333, 83.174933, 80.000000, N/A, 83.931011, 91.696742, N/A, 100.000000, 84.199424, 83.726644, 100.000000, 83.174933, N/A, 82.675097, 81.224162, 81.866507, 100.000000, 80.000000, 80.221270, 98.000000, 82.953136, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 84.000000, 77.321582, 100.000000, 95.210938, 100.000000, 89.449102, 100.000000, 92.000000, 82.764844, 87.758206, 99.898028, 88.998105, 92.518267, 86.134706, 95.000000
EteRNA ensemble design 11 (conventional), 84.501333, 77.842115, 80.000000, N/A, 79.040362, 91.696742, N/A, 100.000000, 84.140239, 79.975947, 94.217676, 77.842115, N/A, 82.675097, 81.224162, 80.087579, 87.360254, 80.000000, 80.902619, 98.000000, 84.560171, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 82.000000, 79.841406, 100.000000, 97.877604, 100.000000, 93.335711, 100.000000, 92.000000, 78.456055, 87.512724, 99.916680, 88.998105, 85.036533, 89.044217, 98.000000
EteRNA ensemble design 12 (conventional), 84.501333, 72.509298, 80.000000, N/A, 86.106967, 91.696742, N/A, 100.000000, 81.486886, 79.133027, 100.000000, 72.509298, N/A, 82.675097, 80.000000, 86.299878, 100.000000, 80.000000, 77.089503, 98.000000, 82.953136, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 80.000000, 82.361230, 100.000000, 89.544271, 100.000000, 82.036631, 100.000000, 92.000000, 78.456055, 83.845006, 99.584232, 88.601331, 100.000000, 83.560858, 86.000000
Making it right as I go, 84.501333, 89.334365, N/A, N/A, 90.613523, N/A, N/A, 100.000000, 84.140239, 88.119959, 100.000000, 89.334365, N/A, 80.000000, 81.827441, 88.458680, 100.000000, 83.000000, 100.000000, 99.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 81.000000, 89.920703, 100.000000, 96.428329, 100.000000, 91.568648, N/A, 86.000000, 100.000000, 86.760723, 99.943579, 92.389461, 92.518267, 90.788078, 86.000000
Reddish, 84.501333, 100.000000, N/A, N/A, 90.133754, N/A, N/A, 100.000000, 84.331552, 86.701942, 100.000000, 100.000000, N/A, 80.000000, 81.827441, 91.002830, 100.000000, 83.000000, 100.000000, 100.000000, 81.346101, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 78.000000, 84.881055, 100.000000, 96.428329, 100.000000, 91.034611, N/A, 88.000000, 100.000000, 85.993429, 99.940790, 90.990083, 100.000000, 89.452450, 93.000000
Beyond The World, 84.501333, 100.000000, N/A, N/A, 90.095950, N/A, N/A, 100.000000, 81.426180, 88.095093, 100.000000, 100.000000, N/A, 80.000000, 81.827441, 85.966185, 100.000000, 83.000000, 100.000000, 99.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 84.000000, 84.881055, 100.000000, 96.428329, 100.000000, 91.782263, N/A, 85.000000, 100.000000, 87.067641, 99.936939, 91.657843, 92.518267, 88.110706, 92.000000
Cthulhu Fhtagn, 82.468946, 94.667182, N/A, N/A, 89.477636, N/A, N/A, 100.000000, 84.715699, 88.157392, 100.000000, 94.667182, N/A, 80.000000, 81.827441, 85.746428, 100.000000, 82.000000, 81.077367, 98.000000, 82.953136, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 78.000000, 87.400879, 100.000000, 96.428329, 100.000000, 94.299126, N/A, 88.000000, 95.691211, 85.916700, 99.953574, 91.689772, 85.036533, 88.352915, 92.000000
NUPACK design 01, 84.501333, 100.000000, N/A, N/A, 61.072256, N/A, N/A, 100.000000, 76.277943, 93.263944, 94.217676, 100.000000, N/A, 80.000000, 80.000000, 80.008427, 100.000000, 80.000000, 80.989993, 96.000000, 87.774240, 100.000000, 100.000000, 96.000000, 100.000000, 83.428223, 57.000000, 84.881055, 100.000000, 86.180367, 100.000000, 83.658261, N/A, 63.000000, 87.073633, 88.832417, 99.760041, 73.223924, 77.554800, 76.725407, 75.000000
NUPACK design 02, 84.501333, 100.000000, N/A, N/A, 70.237727, N/A, N/A, 100.000000, 80.985890, 94.742712, 100.000000, 100.000000, N/A, 80.000000, 80.000000, 79.548153, 100.000000, 80.000000, 100.000000, 95.000000, 84.560171, 84.513086, 100.000000, 95.000000, 100.000000, 100.000000, 64.000000, 84.881055, 84.689258, 86.180367, 100.000000, 83.337838, N/A, 76.000000, 100.000000, 96.657848, 99.886432, 84.754246, 70.073066, 81.726152, 86.000000
NUPACK design 03, 84.501333, 100.000000, N/A, N/A, 72.088542, N/A, N/A, 100.000000, 80.925184, 93.228514, 100.000000, 100.000000, N/A, 80.000000, 80.000000, 84.758939, 100.000000, 81.000000, 100.000000, 96.000000, 86.167206, 84.513086, 100.000000, 97.000000, 100.000000, 100.000000, 75.000000, 84.881055, 84.689258, 86.180367, 100.000000, 83.711665, N/A, 78.000000, 100.000000, 97.194954, 99.857962, 82.944864, 77.554800, 81.908794, 80.000000
NUPACK design 04, 84.501333, 94.667182, N/A, N/A, 71.403360, N/A, N/A, 100.000000, 82.141581, 93.025742, 100.000000, 94.667182, N/A, 80.000000, 83.833739, 77.822825, 100.000000, 83.000000, 81.077367, 95.000000, 86.167206, 84.513086, 100.000000, 96.000000, 100.000000, 83.428223, 55.000000, 87.400879, 84.689258, 86.180367, 100.000000, 83.337838, N/A, 79.000000, 95.691211, 96.657848, 99.803820, 87.012961, 77.554800, 91.096703, 83.000000
ViennaRNA design 01, 79.186090, 84.001547, N/A, N/A, 77.259708, N/A, N/A, 100.000000, 84.412308, 84.312044, 94.217676, 84.001547, N/A, 80.000000, 81.827441, 83.359302, 100.000000, 80.000000, 80.946306, 98.000000, 79.739067, 100.000000, 100.000000, 98.000000, 100.000000, 94.476074, 63.000000, 92.440527, 100.000000, 99.223845, 100.000000, 74.303921, N/A, 76.000000, 82.764844, 79.378246, 98.926834, 80.087629, 77.554800, 67.855718, 81.000000
ViennaRNA design 02, 80.173796, 83.450471, N/A, N/A, 77.797446, N/A, N/A, 100.000000, 79.979681, 73.312771, 100.000000, 83.450471, N/A, 80.000000, 80.000000, 71.417569, 100.000000, 80.000000, 78.249181, 97.000000, 82.953136, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 65.000000, 82.361230, 84.689258, 87.732677, 100.000000, 82.160905, N/A, 68.000000, 78.456055, 78.934325, 97.815414, 70.979606, 77.554800, 67.187776, 80.000000
ViennaRNA design 03, 82.468946, 78.117653, N/A, N/A, 71.540393, N/A, N/A, 100.000000, 77.631240, 77.210495, 88.435352, 78.117653, N/A, 80.000000, 81.870037, 70.355852, 100.000000, 80.000000, 78.974217, 97.000000, 81.346101, 84.513086, 100.000000, 98.000000, 100.000000, 94.476074, 52.000000, 84.881055, 84.689258, 96.428329, 100.000000, 87.668378, N/A, 66.000000, 74.147266, 81.144184, 97.836019, 76.889941, 77.554800, 76.159095, 77.000000
ViennaRNA design 04, 82.468946, 77.842115, N/A, N/A, 75.747709, N/A, N/A, 100.000000, 75.682433, 66.685366, 88.435352, 77.842115, N/A, 80.000000, 81.827441, 77.603068, 87.360254, 81.000000, 80.133896, 99.000000, 82.953136, 100.000000, 100.000000, 99.000000, 100.000000, 88.952148, 36.000000, 79.841406, 100.000000, 79.037024, 100.000000, 61.097541, N/A, 66.000000, 74.147266, 76.233503, 96.958581, 64.543157, 92.518267, 67.869382, 74.000000
EteRNA ensemble design 01 (Sparse 5), 84.501333, 89.334365, N/A, N/A, 89.174216, N/A, N/A, 100.000000, 83.235046, 86.503052, 100.000000, 89.334365, N/A, 80.000000, 80.000000, 93.281608, 100.000000, 80.000000, 100.000000, 99.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 80.000000, 89.920703, 100.000000, 96.428329, 100.000000, 83.549402, N/A, 92.000000, 100.000000, 80.929289, 99.887685, 84.976340, 100.000000, 88.326502, 92.000000
EteRNA ensemble design 02 (Sparse 5), 84.501333, 89.334365, N/A, N/A, 89.174216, N/A, N/A, 100.000000, 86.003519, 86.325459, 100.000000, 89.334365, N/A, 80.000000, 80.000000, 90.185839, 100.000000, 80.000000, 98.071599, 98.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 66.000000, 89.920703, 100.000000, 96.428329, 100.000000, 83.282383, N/A, 92.000000, 100.000000, 80.545642, 99.840266, 84.110213, 100.000000, 88.196044, 83.000000
EteRNA ensemble design 03 (L2), 84.501333, 100.000000, N/A, N/A, 88.752820, N/A, N/A, 100.000000, 88.854477, 85.223694, 100.000000, 100.000000, N/A, 80.000000, 80.000000, 91.216548, 100.000000, 80.000000, 98.071599, 99.000000, 79.739067, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 80.000000, 84.881055, 100.000000, 94.368832, 100.000000, 84.437500, N/A, 92.000000, 100.000000, 80.392183, 99.814538, 84.634400, 100.000000, 87.308451, 93.000000
EteRNA ensemble design 04 (L2), 84.501333, 89.334365, N/A, N/A, 95.886227, N/A, N/A, 100.000000, 82.552279, 84.989033, 100.000000, 89.334365, N/A, 80.000000, 80.000000, 92.004343, 100.000000, 80.000000, 98.071599, 99.000000, 79.739067, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 78.000000, 89.920703, 100.000000, 89.105674, 100.000000, 78.790922, N/A, 92.000000, 100.000000, 79.624889, 99.751882, 82.902146, 100.000000, 87.047533, 83.000000
EteRNA ensemble design 05 (L2), 84.501333, 94.667182, N/A, N/A, 88.752820, N/A, N/A, 100.000000, 86.031590, 84.143569, 100.000000, 94.667182, N/A, 80.000000, 80.000000, 86.291894, 100.000000, 80.000000, 98.071599, 99.000000, 79.739067, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 86.000000, 87.400879, 100.000000, 94.368832, 100.000000, 82.621773, N/A, 92.000000, 100.000000, 77.783384, 99.526136, 78.744737, 100.000000, 88.092150, 86.000000
EteRNA ensemble design 06 (L2), 84.501333, 84.001547, N/A, N/A, 89.414101, N/A, N/A, 100.000000, 81.371766, 87.674922, 100.000000, 84.001547, N/A, 80.000000, 81.827441, 93.250581, 100.000000, 80.000000, 98.071599, 98.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 84.000000, 92.440527, 100.000000, 96.428329, 100.000000, 83.495998, N/A, 91.000000, 100.000000, 80.852560, 99.824750, 85.502804, 92.518267, 88.300411, 83.000000
EteRNA ensemble design 07 (Sparse 5), 84.501333, 94.667182, N/A, N/A, 91.854301, N/A, N/A, 100.000000, 84.606872, 85.239851, 100.000000, 94.667182, N/A, 80.000000, 80.000000, 88.259570, 100.000000, 80.000000, 98.071599, 99.000000, 79.739067, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 82.000000, 87.400879, 100.000000, 92.080503, 100.000000, 78.840025, N/A, 92.000000, 100.000000, 80.231052, 99.818852, 84.270627, 100.000000, 87.253658, 90.000000
EteRNA ensemble design 08 (Sparse 5), 84.501333, 94.667182, N/A, N/A, 91.854301, N/A, N/A, 100.000000, 82.497865, 85.095874, 100.000000, 94.667182, N/A, 80.000000, 80.000000, 85.219797, 100.000000, 80.000000, 100.000000, 100.000000, 79.739067, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 85.000000, 87.400879, 100.000000, 92.080503, 100.000000, 78.840025, N/A, 92.000000, 100.000000, 80.231052, 99.780409, 84.270627, 100.000000, 87.253658, 90.000000
EteRNA ensemble design 09 (Conventional), 84.501333, 94.391644, N/A, N/A, 85.863363, N/A, N/A, 100.000000, 86.224424, 83.937804, 94.217676, 94.391644, N/A, 80.000000, 80.000000, 77.875178, 100.000000, 80.000000, 79.017905, 97.000000, 82.953136, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 83.000000, 82.361230, 100.000000, 92.080503, 100.000000, 78.418136, N/A, 91.000000, 82.764844, 79.624889, 99.739647, 83.601836, 92.518267, 86.639774, 84.000000
EteRNA ensemble design 10 (Conventional), 84.501333, 77.842115, N/A, N/A, 75.989718, N/A, N/A, 100.000000, 86.086004, 79.916450, 94.217676, 77.842115, N/A, 80.000000, 80.000000, 77.750993, 100.000000, 80.000000, 78.930530, 96.000000, 81.346101, 84.513086, 100.000000, 97.000000, 100.000000, 100.000000, 73.000000, 79.841406, 84.689258, 96.210938, 100.000000, 89.526701, N/A, 92.000000, 69.838477, 77.338539, 99.793413, 85.136754, 92.518267, 83.893912, 86.000000
EteRNA ensemble design 11 (Conventional), 84.501333, 78.393191, N/A, N/A, 77.456348, N/A, N/A, 100.000000, 84.306731, 82.860608, 94.217676, 78.393191, N/A, 80.000000, 80.000000, 82.229396, 100.000000, 80.000000, 78.974217, 97.000000, 81.346101, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 84.000000, 89.920703, 100.000000, 96.210938, 100.000000, 83.915963, N/A, 92.000000, 74.147266, 75.603212, 99.827861, 79.784089, 92.518267, 84.091544, 81.000000
EteRNA ensemble design 12 (Conventional), 84.501333, 78.393191, N/A, N/A, 86.602163, N/A, N/A, 100.000000, 83.050024, 79.741026, 100.000000, 78.393191, N/A, 80.000000, 81.870037, 80.116775, 100.000000, 80.000000, 80.221270, 98.000000, 82.953136, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 82.000000, 89.920703, 100.000000, 87.732677, 100.000000, 72.752832, N/A, 89.000000, 78.456055, 77.553196, 99.746573, 79.927353, 85.036533, 81.778141, 72.000000
More Sleep, 84.501333, 100.000000, N/A, N/A, 90.391858, N/A, N/A, 100.000000, 88.548360, 88.139361, 100.000000, 100.000000, N/A, 80.000000, 87.608057, 87.430973, 100.000000, N/A, 100.000000, 99.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 91.000000, 92.440527, 100.000000, 99.392756, 100.000000, 93.875364, N/A, 84.000000, 100.000000, 89.642562, 99.895069, 89.278606, 100.000000, 87.364163, 95.000000
Mat - Backwards, 84.501333, 100.000000, N/A, N/A, 89.421167, N/A, N/A, 100.000000, 86.221081, 87.981967, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 88.982256, 100.000000, N/A, 98.071599, 98.000000, 82.953136, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 81.000000, 92.440527, 100.000000, 99.392756, 100.000000, 92.113041, N/A, 88.000000, 100.000000, 78.824685, 99.853043, 90.287245, 100.000000, 88.173954, 96.000000
Uracil in 2-1 Loop, 81.481241, 100.000000, N/A, N/A, 87.672003, N/A, N/A, 100.000000, 87.214712, 87.171614, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 84.418334, 100.000000, N/A, 81.077367, 99.000000, 82.953136, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 87.000000, 92.440527, 100.000000, 99.392756, 100.000000, 91.722759, N/A, 83.000000, 95.691211, 90.333126, 99.905125, 90.396904, 100.000000, 88.604124, 93.000000
A Backwards C, 84.501333, 100.000000, N/A, N/A, 82.322975, N/A, N/A, 100.000000, 87.061141, 90.209919, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 84.752969, 100.000000, N/A, 100.000000, 99.000000, 82.953136, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 73.000000, 92.440527, 100.000000, 91.516335, 100.000000, 89.443533, N/A, 84.000000, 100.000000, 93.402302, 99.911020, 84.460613, 100.000000, 88.881961, 95.000000
2GU, 81.161501, 100.000000, N/A, N/A, 92.984078, N/A, N/A, 100.000000, 85.064119, 78.893167, 100.000000, 100.000000, N/A, 80.000000, 93.346078, 80.886878, 100.000000, N/A, 80.946306, 99.000000, 81.346101, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 82.000000, 92.440527, 100.000000, 85.756392, 100.000000, 82.669029, N/A, 86.000000, 82.764844, 77.290097, 99.681259, 90.270270, 100.000000, 81.376492, 86.000000
Klingon Bird of Prey - L'Roppy, 84.501333, 100.000000, N/A, N/A, 82.322975, N/A, N/A, 100.000000, 87.727964, 91.453925, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 87.111840, 87.360254, N/A, 100.000000, 99.000000, 84.560171, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 86.000000, 92.440527, 100.000000, 91.516335, 100.000000, 89.283322, N/A, 84.000000, 100.000000, 93.172114, 99.867346, 84.460613, 92.060201, 88.564384, 90.000000
Messy Dot Plot, 82.073581, 89.334365, N/A, N/A, 88.410841, N/A, N/A, 100.000000, 76.172574, 73.162635, 94.217676, 89.334365, N/A, 80.000000, 85.738020, 83.020870, 100.000000, N/A, 79.105279, 97.000000, 81.346101, 100.000000, 100.000000, 97.000000, 100.000000, 83.428223, 65.000000, 97.480176, 100.000000, 85.756392, 100.000000, 74.579160, N/A, 79.000000, 91.382422, 69.617157, 97.453184, 59.751514, 100.000000, 78.265294, 70.000000
S is for ..., 67.275015, 94.391644, N/A, N/A, 53.014701, N/A, N/A, 100.000000, 81.124371, 45.772878, 94.217676, 94.391644, N/A, 80.000000, 81.870037, 79.524883, 100.000000, N/A, 76.958442, 99.000000, 78.132032, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 73.000000, 89.920703, 100.000000, 40.301847, 100.000000, 55.267166, N/A, 82.000000, 48.294531, 58.161337, 96.260609, 52.993891, 100.000000, 76.981713, 80.000000
Beyond Scared Straight, 84.501333, 100.000000, N/A, N/A, 82.322975, N/A, N/A, 100.000000, 86.945650, 90.059422, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 79.005445, 100.000000, N/A, 100.000000, 99.000000, 84.560171, 100.000000, 100.000000, 99.000000, 100.000000, 100.000000, 78.000000, 92.440527, 100.000000, 91.516335, 100.000000, 89.283322, N/A, 84.000000, 100.000000, 93.172114, 99.870836, 84.460613, 100.000000, 88.564384, 70.000000
Kleiderhaken, 84.501333, 100.000000, N/A, N/A, 84.180641, N/A, N/A, 100.000000, 86.197968, 88.953988, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 88.002806, 87.360254, N/A, 100.000000, 98.000000, 84.560171, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 88.000000, 92.440527, 100.000000, 96.061790, 100.000000, 92.523815, N/A, 79.000000, 100.000000, 91.484067, 99.844128, 87.245380, 100.000000, 87.990365, 93.000000
The Office is a great show!, 84.501333, 100.000000, N/A, N/A, 76.556565, N/A, N/A, 100.000000, 87.638815, 92.649291, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 91.411427, 100.000000, N/A, 100.000000, 96.000000, 84.560171, 100.000000, 100.000000, 96.000000, 100.000000, 100.000000, 78.000000, 92.440527, 100.000000, 86.970881, 100.000000, 86.363252, N/A, 83.000000, 100.000000, 94.399785, 99.918066, 81.241320, 92.060201, 86.120197, 90.000000
UUU / GCA Triloops (Round 2), 84.501333, 100.000000, N/A, N/A, 84.440438, N/A, N/A, 100.000000, 85.725879, 89.110180, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 81.164012, 100.000000, N/A, 100.000000, 98.000000, 81.346101, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 84.000000, 92.440527, 100.000000, 96.061790, 100.000000, 91.989778, N/A, 81.000000, 100.000000, 90.716773, 99.885833, 88.991611, 100.000000, 86.022419, 93.000000
Uracil in 1-2 x2, 89.345849, 100.000000, N/A, N/A, 80.415835, N/A, N/A, 100.000000, 82.243252, 89.830315, 100.000000, 100.000000, N/A, 80.000000, 87.608057, 76.514168, 100.000000, N/A, 100.000000, 98.000000, 84.560171, 100.000000, 100.000000, 98.000000, 100.000000, 100.000000, 60.000000, 92.440527, 100.000000, 91.516335, 100.000000, 78.903863, N/A, 81.000000, 100.000000, 90.946962, 99.809662, 86.468968, 84.120402, 89.817992, 90.000000
Two U-U-U triloops, 84.501333, 94.667182, N/A, N/A, 82.517915, N/A, N/A, 100.000000, 80.501938, 87.107733, 94.217676, 94.667182, N/A, 80.000000, 81.827441, 75.198159, 100.000000, N/A, 81.033680, 97.000000, 82.953136, 100.000000, 100.000000, 97.000000, 100.000000, 94.476074, 76.000000, 94.960352, 100.000000, 99.392756, 100.000000, 93.768557, N/A, 79.000000, 91.382422, 81.203296, 99.888068, 87.339056, 100.000000, 86.440361, 91.000000
1 U-leg  1 A-leg, 84.501333, 100.000000, N/A, N/A, 72.402523, N/A, N/A, 100.000000, 82.096357, 90.677125, 100.000000, 100.000000, N/A, 80.000000, 80.000000, 82.026557, 87.360254, N/A, 100.000000, 97.000000, 84.560171, 100.000000, 100.000000, 97.000000, 100.000000, 100.000000, 70.000000, 92.440527, 100.000000, 86.970881, 100.000000, 82.838605, N/A, 83.000000, 100.000000, 81.970590, 99.767315, 85.191236, 92.060201, 89.243716, 91.000000
Bonus Army, 84.501333, 100.000000, N/A, N/A, 84.440438, N/A, N/A, 100.000000, 88.345334, 87.985490, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 91.417976, 100.000000, N/A, 100.000000, 100.000000, 82.953136, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 75.000000, 92.440527, 100.000000, 96.061790, 100.000000, 92.630623, N/A, 81.000000, 100.000000, 91.637526, 99.585532, 88.991611, 100.000000, 86.335520, 85.000000
wisdave's 2nd round, 84.501333, 94.667182, N/A, N/A, 84.076810, N/A, N/A, 100.000000, 85.172932, 89.573954, 94.217676, 94.667182, N/A, 80.000000, 81.827441, 82.820585, 100.000000, N/A, 81.077367, 96.000000, 84.560171, 84.513086, 100.000000, 96.000000, 100.000000, 94.476074, 82.000000, 94.960352, 84.689258, 96.061790, 100.000000, 92.149989, N/A, 86.000000, 95.691211, 82.661155, 99.902283, 89.987249, 92.060201, 87.807723, 85.000000
C - BACK, 84.501333, 100.000000, N/A, N/A, 82.322975, N/A, N/A, 100.000000, 87.727964, 90.154142, 100.000000, 100.000000, N/A, 80.000000, 81.870037, 89.996557, 100.000000, N/A, 100.000000, 100.000000, 82.953136, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 85.000000, 92.440527, 100.000000, 91.516335, 100.000000, 89.496937, N/A, 84.000000, 100.000000, 93.479032, 99.896127, 84.460613, 100.000000, 88.668751, 93.000000
